requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,positiveFixtureId,negativeFixtureId
UPSTREAM-DCATAP-0FB847CBC82DFC894836,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/relation,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/relation> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.relatedresource""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/0b40e829101914fa8381318b35a5205a2a465453,UPSTREAM-POS-UPSTREAM-DCATAP-0FB847CBC82DFC894836,UPSTREAM-NEG-UPSTREAM-DCATAP-0FB847CBC82DFC894836
UPSTREAM-DCATAP-135DBE6EFF8D274D31AC,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DataService""]",http://www.w3.org/ns/dcat#landingPage,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#landingPage> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#DataService.landingpage""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DataServiceShape/30e78cd98aa6cd5dbc31678289abb5e0cc0b55c7,UPSTREAM-POS-UPSTREAM-DCATAP-135DBE6EFF8D274D31AC,UPSTREAM-NEG-UPSTREAM-DCATAP-135DBE6EFF8D274D31AC
UPSTREAM-DCATAP-162114F318254BD7FD85,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://purl.org/dc/terms/rights,MUST,,,"[""http://purl.org/dc/terms/RightsStatement""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/rights>의 모든 값에 rdf:type <http://purl.org/dc/terms/RightsStatement>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Distribution.rights""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DistributionShape/99435c17158fbaa12d1d955b8886d5bf935ab016,UPSTREAM-POS-UPSTREAM-DCATAP-162114F318254BD7FD85,UPSTREAM-NEG-UPSTREAM-DCATAP-162114F318254BD7FD85
UPSTREAM-DCATAP-1627948DF64441B3FC4D,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/publisher,MUST,,,"[""http://xmlns.com/foaf/0.1/Agent""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/publisher>의 모든 값에 rdf:type <http://xmlns.com/foaf/0.1/Agent>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.publisher""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/b3ec0655204c62a2531244aaeab12f1a2c5e5b5d,UPSTREAM-POS-UPSTREAM-DCATAP-1627948DF64441B3FC4D,UPSTREAM-NEG-UPSTREAM-DCATAP-1627948DF64441B3FC4D
UPSTREAM-DCATAP-173215AA1E57A1FDD5E4,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://purl.org/dc/terms/format,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/format> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Distribution.format""]",DCAT-AP 3.0.1의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DistributionShape/9484b608420ccb732e39ca34b588c57868c81181,UPSTREAM-POS-UPSTREAM-DCATAP-173215AA1E57A1FDD5E4,UPSTREAM-NEG-UPSTREAM-DCATAP-173215AA1E57A1FDD5E4
UPSTREAM-DCATAP-173B344E41A31711C5D7,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/accessRights,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/accessRights> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.accessrights""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/10c0ca4deadefb51c529f56ee01caf9bd2639ef4,UPSTREAM-POS-UPSTREAM-DCATAP-173B344E41A31711C5D7,UPSTREAM-NEG-UPSTREAM-DCATAP-173B344E41A31711C5D7
UPSTREAM-DCATAP-17CB519206EE2CA7E02A,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://purl.org/dc/terms/PeriodOfTime""]",http://www.w3.org/ns/dcat#endDate,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#endDate> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#PeriodofTime.enddate""]",DCAT-AP 3.0.1의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dct:PeriodOfTimeShape/734ca37cb57eb7386e624ca5375d566ae94864ef,UPSTREAM-POS-UPSTREAM-DCATAP-17CB519206EE2CA7E02A,UPSTREAM-NEG-UPSTREAM-DCATAP-17CB519206EE2CA7E02A
UPSTREAM-DCATAP-17CDC0D9ED114E80ED5B,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/dcat#qualifiedRelation,MUST,,,"[""http://www.w3.org/ns/dcat#Relationship""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#qualifiedRelation>의 모든 값에 rdf:type <http://www.w3.org/ns/dcat#Relationship>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.qualifiedrelation""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/fb900ce4a3c69358a055e1f0d365fba049164374,UPSTREAM-POS-UPSTREAM-DCATAP-17CDC0D9ED114E80ED5B,UPSTREAM-NEG-UPSTREAM-DCATAP-17CDC0D9ED114E80ED5B
UPSTREAM-DCATAP-17E25A0335446B09DCFF,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#CatalogRecord""]",http://purl.org/dc/terms/description,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/description> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#CatalogueRecord.description""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogRecordShape/6cae9880e515253132af1452a38a8a5827165149,UPSTREAM-POS-UPSTREAM-DCATAP-17E25A0335446B09DCFF,UPSTREAM-NEG-UPSTREAM-DCATAP-17E25A0335446B09DCFF
UPSTREAM-DCATAP-18EB0CC465942FBB00DC,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/modified,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/modified> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.modificationdate""]",DCAT-AP 3.0.1의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/9e9d878c1c354206edc1d411f33c82d4d01e5a8f,UPSTREAM-POS-UPSTREAM-DCATAP-18EB0CC465942FBB00DC,UPSTREAM-NEG-UPSTREAM-DCATAP-18EB0CC465942FBB00DC
UPSTREAM-DCATAP-1A585B637119FA851007,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://purl.org/dc/terms/title,MUST,1,,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:minCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/title> 값을 1개 이상 제공한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#DatasetSeries.title""]",DCAT-AP 3.0.1의 sh:minCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetSeriesShape/f8b02efd063b8089b72ce9677a1e4a3488eeb9a9,UPSTREAM-POS-UPSTREAM-DCATAP-1A585B637119FA851007,UPSTREAM-NEG-UPSTREAM-DCATAP-1A585B637119FA851007
UPSTREAM-DCATAP-1BA5F640F781C6CF198A,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Catalog""]",http://purl.org/dc/terms/modified,MUST,,,"[""http://www.w3.org/ns/shacl#Literal""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/modified> 값을 <http://www.w3.org/ns/shacl#Literal> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Catalogue.modificationdate""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:CatalogShape/6b7242b6b89977700c05e4875131fbb975c4235e,UPSTREAM-POS-UPSTREAM-DCATAP-1BA5F640F781C6CF198A,UPSTREAM-NEG-UPSTREAM-DCATAP-1BA5F640F781C6CF198A
UPSTREAM-DCATAP-1BF169EC71CC2C838935,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DataService""]",http://purl.org/dc/terms/publisher,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/publisher> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#DataService.publisher""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DataServiceShape/93f73e69bb03d2928fcf758a253ef316becdf9b9,UPSTREAM-POS-UPSTREAM-DCATAP-1BF169EC71CC2C838935,UPSTREAM-NEG-UPSTREAM-DCATAP-1BF169EC71CC2C838935
UPSTREAM-DCATAP-1DC556185D88B29C1DAC,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#DatasetSeries""]",http://purl.org/dc/terms/issued,MUST,,1,[],[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:maxCount 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/issued> 값을 1개 이하로 줄인다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#DatasetSeries.releasedate""]",DCAT-AP 3.0.1의 sh:maxCount 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetSeriesShape/b362d2bdbbe8ba1c689e5554cca2bcbd295546de,UPSTREAM-POS-UPSTREAM-DCATAP-1DC556185D88B29C1DAC,UPSTREAM-NEG-UPSTREAM-DCATAP-1DC556185D88B29C1DAC
UPSTREAM-DCATAP-1E48188ECE58AA0D88D4,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/accrualPeriodicity,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/accrualPeriodicity> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.frequency""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/63a8cf23801ef605734507c621693524f22476dd,UPSTREAM-POS-UPSTREAM-DCATAP-1E48188ECE58AA0D88D4,UPSTREAM-NEG-UPSTREAM-DCATAP-1E48188ECE58AA0D88D4
UPSTREAM-DCATAP-1EE07B67AF19E9063559,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://www.w3.org/ns/odrl/2/hasPolicy,MUST,,,"[""http://www.w3.org/ns/odrl/2/Policy""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/odrl/2/hasPolicy>의 모든 값에 rdf:type <http://www.w3.org/ns/odrl/2/Policy>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Distribution.haspolicy""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DistributionShape/8c1e0d1ac55cc7da56ed33785c09a2980899a997,UPSTREAM-POS-UPSTREAM-DCATAP-1EE07B67AF19E9063559,UPSTREAM-NEG-UPSTREAM-DCATAP-1EE07B67AF19E9063559
UPSTREAM-DCATAP-1F39E792F19BB13FB6AF,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/type,MUST,,,"[""http://www.w3.org/ns/shacl#BlankNodeOrIRI""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:nodeKind 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://purl.org/dc/terms/type> 값을 <http://www.w3.org/ns/shacl#BlankNodeOrIRI> node kind로 바꾼다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.type""]",DCAT-AP 3.0.1의 sh:nodeKind 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/4f381639bb6e021939f65b4f41409d1edaeade9b,UPSTREAM-POS-UPSTREAM-DCATAP-1F39E792F19BB13FB6AF,UPSTREAM-NEG-UPSTREAM-DCATAP-1F39E792F19BB13FB6AF
UPSTREAM-DCATAP-1FC54C04312B9FA3FE93,"[""core"",""dataspace-offering"",""observation"",""quality""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/dcat#landingPage,MUST,,,"[""http://xmlns.com/foaf/0.1/Document""]",[],Violation,"[{""language"":""ko"",""text"":""로컬 격리 증거: 원문 PropertyShape에는 메시지가 없으며 sh:class 제약을 검증한다."",""source"":""local-evidence"",""predicate"":null}]",MOLIT 로컬 적용 가이드(upstream 원문 보충 설명): <http://www.w3.org/ns/dcat#landingPage>의 모든 값에 rdf:type <http://xmlns.com/foaf/0.1/Document>를 명시한다. 원문 constraint 값은 변경하지 않는다.,DCAT-AP 3.0.1,"[""https://semiceu.github.io/DCAT-AP/releases/3.0.1#Dataset.landingpage""]",DCAT-AP 3.0.1의 sh:class 제약을 변경 없이 채택한다. named PropertyShape의 원문 direct quad를 그대로 채택했다. 추가한 sh:targetNode는 격리 시험용이며 규범 의미를 바꾸지 않는다.,https://semiceu.github.io/DCAT-AP/releases/3.0.1#dcat:DatasetShape/ffbbcd28b1fd92213d8350e1b6418d3d998c7197,UPSTREAM-POS-UPSTREAM-DCATAP-1FC54C04312B9FA3FE93,UPSTREAM-NEG-UPSTREAM-DCATAP-1FC54C04312B9FA3FE93
